Symbol,Date,Expiry,Strike Price,Call Price,Put Price
HEROMOTOCO,02-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,02-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,02-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,03-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,03-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,03-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,04-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,04-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,04-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,05-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,05-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,05-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,06-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,06-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,06-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,09-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,09-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,09-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,10-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,10-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,10-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,11-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,11-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,11-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,12-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,12-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,12-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,13-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,13-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,13-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,16-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,16-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,16-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,18-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,18-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,18-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,19-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,19-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,19-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,20-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,20-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,20-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,23-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,23-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,23-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,24-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,24-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,24-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,25-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,25-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,25-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,26-Feb-15,26-Feb-15,3750,27.4,593.35
HEROMOTOCO,26-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,26-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,27-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,27-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,28-Feb-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,28-Feb-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,02-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,02-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,03-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,03-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,04-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,04-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,05-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,05-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,09-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,09-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,10-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,10-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,11-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,11-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,12-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,12-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,13-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,13-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,16-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,16-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,17-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,17-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,18-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,18-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,19-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,19-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,20-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,20-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,23-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,23-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,24-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,24-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,25-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,25-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,26-Mar-15,26-Mar-15,3750,16.7,586.55
HEROMOTOCO,26-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,27-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,30-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,31-Mar-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,01-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,06-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,07-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,08-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,09-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,10-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,13-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,15-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,16-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,17-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,20-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,21-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,22-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,23-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,24-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,27-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,28-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,29-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,30-Apr-15,30-Apr-15,3750,3.25,797.55
HEROMOTOCO,12-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,12-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,12-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,13-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,13-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,13-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,14-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,14-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,14-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,15-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,15-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,15-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,18-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,18-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,18-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,19-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,19-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,19-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,20-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,20-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,20-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,21-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,21-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,21-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,22-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,22-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,22-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,25-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,25-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,25-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,26-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,26-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,26-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,27-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,27-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,27-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,28-Jul-16,28-Jul-16,3750,14.85,797.55
HEROMOTOCO,28-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,28-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,29-Jul-16,25-Aug-16,3750,3.25,724.15
HEROMOTOCO,29-Jul-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,29-Jul-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,01-Aug-16,25-Aug-16,3750,3.35,724.15
HEROMOTOCO,01-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,01-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,02-Aug-16,25-Aug-16,3750,3.35,724.15
HEROMOTOCO,02-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,02-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,03-Aug-16,25-Aug-16,3750,3.45,724.15
HEROMOTOCO,03-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,03-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,04-Aug-16,25-Aug-16,3750,4.5,724.15
HEROMOTOCO,04-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,04-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,05-Aug-16,25-Aug-16,3750,7.5,724.15
HEROMOTOCO,05-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,05-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,08-Aug-16,25-Aug-16,3750,10.85,724.15
HEROMOTOCO,08-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,08-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,09-Aug-16,25-Aug-16,3750,5.55,293.65
HEROMOTOCO,09-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,09-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,10-Aug-16,25-Aug-16,3750,3.55,293.65
HEROMOTOCO,10-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,10-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,11-Aug-16,25-Aug-16,3750,3.25,293.65
HEROMOTOCO,11-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,11-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,12-Aug-16,25-Aug-16,3750,2.8,430.55
HEROMOTOCO,12-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,12-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,16-Aug-16,25-Aug-16,3750,2.25,430.55
HEROMOTOCO,16-Aug-16,29-Sep-16,3750,37.45,542.95
HEROMOTOCO,16-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,17-Aug-16,25-Aug-16,3750,2,430.55
HEROMOTOCO,17-Aug-16,29-Sep-16,3750,17.3,542.95
HEROMOTOCO,17-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,18-Aug-16,25-Aug-16,3750,1.35,430.55
HEROMOTOCO,18-Aug-16,29-Sep-16,3750,17.3,542.95
HEROMOTOCO,18-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,19-Aug-16,25-Aug-16,3750,1.35,430.55
HEROMOTOCO,19-Aug-16,29-Sep-16,3750,17.3,542.95
HEROMOTOCO,19-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,22-Aug-16,25-Aug-16,3750,1.35,430.55
HEROMOTOCO,22-Aug-16,29-Sep-16,3750,17.3,542.95
HEROMOTOCO,22-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,23-Aug-16,25-Aug-16,3750,0.25,430.55
HEROMOTOCO,23-Aug-16,29-Sep-16,3750,17.3,542.95
HEROMOTOCO,23-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,24-Aug-16,25-Aug-16,3750,0.25,430.55
HEROMOTOCO,24-Aug-16,29-Sep-16,3750,17.3,542.95
HEROMOTOCO,24-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,25-Aug-16,25-Aug-16,3750,0.25,430.55
HEROMOTOCO,25-Aug-16,29-Sep-16,3750,17.3,542.95
HEROMOTOCO,25-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,26-Aug-16,29-Sep-16,3750,5,542.95
HEROMOTOCO,26-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,26-Aug-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,29-Aug-16,29-Sep-16,3750,6.7,542.95
HEROMOTOCO,29-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,29-Aug-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,30-Aug-16,29-Sep-16,3750,6.7,542.95
HEROMOTOCO,30-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,30-Aug-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,31-Aug-16,29-Sep-16,3750,19.55,542.95
HEROMOTOCO,31-Aug-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,31-Aug-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,01-Sep-16,29-Sep-16,3750,19.95,542.95
HEROMOTOCO,01-Sep-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,01-Sep-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,02-Sep-16,29-Sep-16,3750,27.95,542.95
HEROMOTOCO,02-Sep-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,02-Sep-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,06-Sep-16,29-Sep-16,3750,27.75,542.95
HEROMOTOCO,06-Sep-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,06-Sep-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,07-Sep-16,29-Sep-16,3750,24.5,542.95
HEROMOTOCO,07-Sep-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,07-Sep-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,08-Sep-16,29-Sep-16,3750,55.95,542.95
HEROMOTOCO,08-Sep-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,08-Sep-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,09-Sep-16,29-Sep-16,3750,34.25,542.95
HEROMOTOCO,09-Sep-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,09-Sep-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,12-Sep-16,29-Sep-16,3750,17.35,542.95
HEROMOTOCO,12-Sep-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,12-Sep-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,14-Sep-16,29-Sep-16,3750,19.3,542.95
HEROMOTOCO,14-Sep-16,27-Oct-16,3750,19.15,507.45
HEROMOTOCO,14-Sep-16,24-Nov-16,3750,48.65,429.9
HEROMOTOCO,15-Sep-16,29-Sep-16,3750,13.45,542.95
HEROMOTOCO,15-Sep-16,27-Oct-16,3750,19.15,507.45
